"file","Description"
"1299.mp3","新竹縣全縣，上百所公私立高中、國中小和國小附幼，7日提早開學，新竹縣教育局指出，是為了配合4月22日至27日，新竹縣將主辦全國中等學校運動會，屆時賽事期間全縣中小學將停課，因此作出調整，目前全中運相關準備工作，正如火如荼進行中。"
"1300.mp3","112年度客語能力基礎級暨初級認證僅採網路報名，其中初級多梯次臺東場，2月1日起報名開跑，預計5月27日舉辦考試，臺東縣政府舉辦考前衝刺班，力拚合格人數能超過百人。"
"1301.mp3","苗栗縣南庄鄉觀光活絡，然而近年鄉內年輕人口流失，高齡族群需照顧的問題更凸顯，南庄鄉前鄉長賴盛為昔日經營事業有成，便積極募集各界社會資源，持續回饋家鄉照顧弱勢，卸任鄉長5年來，持續做公益的腳步仍不間斷。"
"1302.mp3","戰後從廣東揭陽縣，移居到臺灣的河婆客家人，定居在屏東市林仔內聚落，每年延續祖先傳承的節慶習俗及信仰，在元宵節舉辦南北聚會時，舉行衝紙炮篙、攑老爺的遶境活動，成為屏東市河婆客的，一項特色節慶習俗文化，並列入屏東珍貴無形文化資產，今年攑老爺遶境，特別以河婆客語讀疏文，希望將河婆客語傳承下去。"
"1303.mp3","南投縣國姓鄉內，目前大約有8位農民，種植新興香料植物香草莢，不過都屬於少量種植，所以目前僅有一位農民，購買後製發酵設備，其餘農民就能共同來研究使用，也因為國內種植技術進步，讓原產地需要3年才能開花的植物，在南投地區僅需要2年就能收成，農民對這項產業更有信心。"
"1304.mp3","為了讓學生在國中時期，找到適性發展與生涯規畫，桃園市教育局與轄內國小、國中及高中合作開辦技藝育樂營，這次選在桃園龍潭高中畜產保健科舉辦，主辦的桃園市東興國中校長林祺文表示，透過從寵物疾病的介紹，觀察寵物的血液等活動，提供學生多元探索機會，引導不同性向的學生，未來多元的生涯發展。"
"1305.mp3","看完香港這片蔚藍的海，接著要帶您前進山區，位在香港北部，新界元朗的橫台山，橫台山幾乎可說是香港客家大本營，羅屋村、永寧里等，代表客家精神的祠堂、私塾隨處可見，不遠處的吳家村，更保留古典廣東梅州客家圍屋，在地居民大多從梅州蕉嶺遷徙而來，講起客語和臺灣客語四縣腔幾乎相通。"
"1306.mp3","第65屆葛萊美獎，6日在加州洛杉磯頒獎，臺灣知名設計師蕭青陽和女兒蕭君恬合作，以短片淡蘭古道三部曲原聲專輯Beginningless Beginning，獲得最佳唱片包裝獎，此次也是蕭青陽18年來，7度入圍葛萊美獎後總算獲獎。"
"1307.mp3","每年元宵節也是屏東縣高樹鄉大路關地區細妹過年的日子，當天除了大路關，婦女不用操持家事，男性還會以女性裝扮出現，用意在體恤她們一整年的辛勞，由於這個習俗相當獨特，今年活動還有高雄市右堆愛鄉文教基金會加入協辦。"
"1308.mp3","早期氣象科技不發達，農民種植作物都要請示神明，雲林縣崙背鄉的崇賢寺，在元宵節晚上用跌米籮的方式，占卜今年的農作是否豐收，這項百年民俗活動，獲得雲林縣政府登錄為無形文化資產。"
"1309.mp3","新竹市政府昨天5日晚間，在北大公園舉辦新竹過好年系列活動，以福兔大喜 搖滾元宵為主軸，在現場免費發送造型提燈，還有80攤手作文創市集，讓市民朋友感受歡樂的元宵節氛圍。"
"1310.mp3","昨天5日元宵節，池上鄉有個已經傳承了60年的活動，境內15間宮廟的神明陣頭會集結，並在鄉內遶境為民眾祈福，而五大庄輪值村民也會準備家常美食，犒賞遶境人員，因為疫情停辦2年，也吸引許多民眾來吃平安宴。"
"1311.mp3","高雄美濃廣興莊的神轎遊庄，歷史超過百年，主辦單位三山國王宮，在疫情漸趨穩定後，今年恢復舉辦遊庄慶元宵，其中廣興國小幼兒園小朋友，也以自製的客家龍和社區長輩拜年。"
"1312.mp3","雖然是天氣轉陰雨，苗栗縣各地元宵活動還是熱鬧滾滾，像是後龍鎮停辦兩年後復辦的攻炮城，就吸引上千名眾報名挑戰，頭份市的永貞宮也舉辦擲筊比賽，也吸引爆滿人潮。"
"1313.mp3","被客委會選為112年全國客庄大節之一的2023臺中東勢新丁粄節，這個週末在東勢客家文化園區，熱鬧舉辦，除了新丁粄、桃粄很吸睛，現場還有舉辦求子儀式，吸引新婚夫婦報名參加，臺中市政府也期盼，能夠將東勢獨特的鬪粄文化，列入臺中市無形文化資產。"
"1314.mp3","被客委會獲選為，全國客庄大節，2023臺中東勢的新丁粄節，今天活動來到第二天，這次活動現場設置了祈福壇，爲新婚、久婚不孕、報孫心切的民眾，舉行求子儀式，早上由臺中市客委會主委江俊龍開香，為整天的祈福活動拉開序幕，現場情況馬上連線給記者，錢薇如、黃映婕說明。"
"1315.mp3","臺中東勢新丁粄節，4日在東勢客家文化園區登場，臺中市政府安排，熱鬧的千人踩街活動，還有求子求文昌，及社區文化創意展等，讓民眾一起歡慶元宵節，另外東勢特別的鬪粄傳統，市府也期待可以納入無形文化資產。"
"1316.mp3","鬧元宵各地都有活動，新竹縣北埔鄉公所，4日晚間舉辦油笐火活動，讓遊客體驗拿火把，夜遊秀巒山祭拜山神，同時還辦理元宵節晚會，讓民眾感受大過年的節慶氣氛。"
"1317.mp3","苗栗火旁龍活動4日晚間，進行精彩熱鬧的火旁龍之夜，9支龍隊接受鞭炮洗禮，象徵越火旁越旺，並結合聲光音效，以火旁龍定幕劇，重現過往街頭包龍經典場景，苗栗客庄特有的元宵慶典，還吸引了韓國義王市青年會議所等團體，前來體驗客家傳統文化。"
"1318.mp3","新竹北埔特有的客家傳統慶元宵活動，正月十五油笐火今天4日熱鬧登場，現場吸引了上千人高舉火把、夜遊山城，長長的隊伍綿延如一條火龍，意味著把北埔的龍脈接回來，這項北埔特有的元宵節活動，不但具有人文精神，也藉由這項活動，祈求一整年平安、風調雨順，詳細的情形，我們交給連線記者錢薇如、黃映婕來為我們說明。"
"1319.mp3","南投縣國姓鄉公所與渡假村業者，合辦歲末長者圍爐活動，已經連續舉辦6年，今年因為新鄉長剛上任，同時農曆年也來得早，所以鄉公所特別規畫在元宵節前，為獨居長輩舉辦圍爐宴，讓長輩們能開心出門走走，感受溫馨的氣氛。"
"1320.mp3","受疫情影響，停辦2年的龍潭迎古董、接財神活動，今明兩天回歸舉辦，其實迎古董在客家話裡有揶揄之意，活動起源於日本統治時期，龍潭菱潭街分為上街、下街，居民自製花燈遊街互相揶揄，演變至今成為在地文化特色活動，今年將有擲筊比賽、迎財神遶境等活動，希望參與的民眾一起認識龍潭客家文化。"
"1321.mp3","苗栗火旁龍昨天3日晚間，進行火旁龍踩街活動，適逢火旁龍25週年，市公所邀請25支國內優秀民俗陣頭、表演團體及龍隊共襄盛舉，沿途設置5個定點表演站，與鄉親歡度客庄元宵佳節，感受客家年節熱鬧氣氛。"
"1322.mp3","為了讓民眾感受元宵節氣氛，新竹縣竹北市公所，昨天3日晚間在文化公園舉辦元宵點花燈儀式，今年是以兔年為主題，規畫了4大特色燈區，並發放限量版小提燈，藉此延續年節氣氛。"
"1323.mp3","移居屏東市林仔內70多年的河婆客家人，將原鄉元宵節的紙炮篙炸轎以及河婆客家擂茶等文化，帶來臺灣，每年元宵節在三山國王廟舉辦紙炮篙文化祭，讓民眾體驗河婆客家擂茶、品嚐河婆客傳統鹹的擂茶。"
"1324.mp3","苗栗縣後龍鎮外埔里的合歡石滬，因為東北季風起浪，導致合歡石滬破口且不斷向兩側崩壞，當地負責維護的民眾十分著急，偏偏因為文資總局的維護經費，因為必須等到3月才能送案，導致暫時沒有經費可以維護，讓當地居民十分著急。"
"1325.mp3","南投縣埔里鎮客家籍文學家潘樵，民國90年在魚池鄉進行田野調查時發現，東光村竟然曾經有一家藍田書院，去年潘樵再度造訪書院遺址，發現在殘留的龍柱當中竟然是包著鐵軌，這樣的歷史紀錄引起社區高度的興趣，希望能夠發展成為觀光景點。"
"1326.mp3","2023臺北國際電玩展昨日2日開幕，這幾日雖然臺北天氣濕涼，但仍不減玩家熱情，展場可以說是人山人海，當中有款結合臺灣文學家，講客語、河洛語互動的遊戲，吸引玩家目光。"
"1327.mp3","桃園市觀音區心燈啟智教養院生，在老師的指導下，將院內陶藝班、繪畫社的作品，共選出45幅畫作及陶版，在桃園市立圖書館新屋分館開展，透過這樣的方式，讓院生的作品走出院內，展現自我培養自信。"
"1328.mp3","屏東高樹鄉的蜜棗種植，接近400公頃，是屏東縣種植面積最大的鄉鎮，不過在去年底，才剛進入採收期就遇到寒流，果農蜜棗損害高達2、3成，但熬過寒害後的蜜棗品質卻更好，高樹鄉公所因此從2月3日起，一連3天舉辦各種行銷活動與評鑑，希望帶動高樹鄉的農特產品，及觀光產業的蓬勃發展。"
"1329.mp3","找樹的人團隊中的徐嘉君，來自桃園新屋客家庄，她有一群攀樹好夥伴，多年來她們到處測量，為許多巨木留下無比珍貴的資料，5年前客家新聞雜誌，曾跟隨徐嘉君前進南投神木村，貼身記錄這項神祕又艱鉅的任務，接下來一起回顧那段精彩時刻。"
"1330.mp3","苗栗縣造橋鄉陽明山莊社區，居民有82戶300多人，不過自95年住戶入住以來，就長期使用地下水，但當地水質含鐵常呈現紅色，居民只能長期購買礦泉水飲用，陳情安裝自來水接管多年，卻都沒有下文，近期自來水管線拉近到苗14線，接管到陽明山莊的可能性大增，縣府於是邀集相關單位會勘討論，希望促成自來水接管。"
"1331.mp3","農委會林試所助理研究員的徐嘉君，一個從小就喜歡植物的客家女生，和成大測量及空間資訊學系，組成找樹的人團隊，在大年初二深入山區，來到大安溪上游，確認編號55214的臺灣杉，高度達841公尺，不只創下臺灣，也創下東亞最高樹的紀錄。"
"1332.mp3","為了減少二手菸危害，臺東縣政府公告自2月1日起，包含客家學堂等12棟，臺東市民權里日式建築宿舍群，室內外都全面禁菸，在這裡吸菸，將依法處2千元以上1萬元以下罰鍰。"
"1333.mp3","行政院長陳建仁帶領的新行政團隊日前走馬上任，關於客家事務人事布局，卻引發了南北紛爭，因為客委會3名行政首長，都是北部客家人，主委楊長鎮出身苗栗縣，副主委范佐銘、周江杰，雙雙來自新竹縣，引起朝野重北輕南質疑聲浪。"
"1334.mp3","苗栗縣後龍鎮的生命紀念館聚福堂，因為建築老舊及用地產權問題，遭苗栗縣政府禁止使用，為了解決後龍鎮殯葬問題，當地公所日前拍板新建聚善堂，上個月已完工並開放參觀，後龍鎮公所近期表示，登記收件和公告抽籤等相關程序，接下來將依序推行。"
"1335.mp3","臺東焚化廠，經過去年一整年的維修、試俥後，就在2天前驗收通過，並臨時通知各鄉鎮公所，今天2日可轉運垃圾入場焚燒，爭議10多年的焚化廠突然正式營運，有附近居民及焚化廠監督委員，就批評未通知就營運，根本是偷偷燒，呼籲縣府應該更公開透明，才能減少外界的疑慮。"
"1336.mp3","為了降低因超速而造成的交通事故，屏東縣政府警察局，佳冬鄉臺1線戰備跑道及車城鄉臺26線尖山段，增設科技執法區間測速，去年因為執行種樹百里、纜線地下化工程，暫停執法，由經濟部標準檢驗局檢驗合格後，自2月13日起恢復啟用執法，希望加強駕駛人車輛速度管理，減少交通事故發生。"
